FAMILIA,TABLA,COD,COMUNIDADES_Y_CIUDADES_AUTONOMAS,CONCEPTO_TURISTICO,PROVINCIAS,PUNTOS_TURISTICOS,RESIDENCIA_ORIGEN,TIPO_DE_CATEGORIA,TIPO_DE_DATO,TIPO_DE_ESTABLECIMIENTO,TOTALES_TERRITORIALES,TOTAL_NACIONAL,ZONAS_TURISTICAS
EOAL,9664,EOT22968,"Balears, Illes",Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22959,Castilla y León,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22948,Extremadura,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22945,Galicia,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22928,"Rioja, La",Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22942,"Madrid, Comunidad de",Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22992,País Vasco,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22985,Ceuta,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22934,"Navarra, Comunidad Foral de",Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22990,"Rioja, La",Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT23019,Castilla y León,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23006,Extremadura,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22980,,Viajero,,,Residentes en España,,Dato,Total,Total Nacional,,
EOAL,9664,EOT22976,Andalucía,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT23033,Aragón,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22971,"Asturias, Principado de",Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23031,"Asturias, Principado de",Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22967,"Balears, Illes",Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22966,Canarias,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22960,Castilla y León,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22950,Comunitat Valenciana,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23036,Andalucía,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT23026,Canarias,Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22956,Castilla - La Mancha,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23016,Castilla - La Mancha,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22953,Cataluña,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23009,Comunitat Valenciana,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22943,Galicia,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22938,"Murcia, Región de",Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22998,"Murcia, Región de",Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22991,País Vasco,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22927,Ceuta,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22923,Melilla,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23018,Castilla y León,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22936,"Navarra, Comunidad Foral de",Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT23034,Aragón,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23002,"Madrid, Comunidad de",Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22933,País Vasco,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22982,Melilla,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22981,,Viajero,,,Total ,,Dato,Total,Total Nacional,,
EOAL,9664,EOT23039,,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,Total Nacional,,
EOAL,9664,EOT22977,Andalucía,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22975,Aragón,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22972,"Asturias, Principado de",Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22970,"Asturias, Principado de",Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22969,"Balears, Illes",Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT23024,Canarias,Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22963,Cantabria,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22962,Cantabria,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22955,Castilla - La Mancha,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22952,Cataluña,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT23008,Extremadura,Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT23007,Extremadura,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22922,Melilla,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22984,Melilla,Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT23035,Aragón,Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22961,Cantabria,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22958,Castilla y León,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT23014,Cataluña,Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT23013,Cataluña,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22951,Comunitat Valenciana,Viajero,,,Total ,,Dato,Total,,,
EOAL,9664,EOT23011,Comunitat Valenciana,Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22941,"Madrid, Comunidad de",Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22932,País Vasco,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22988,"Rioja, La",Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22925,Ceuta,Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22987,Ceuta,Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22999,"Murcia, Región de",Pernoctaciones,,,Total ,,Dato,Total,,,
EOAL,9664,EOT22940,"Madrid, Comunidad de",Viajero,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT22974,Aragón,Viajero,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23027,"Balears, Illes",Pernoctaciones,,,Residentes en el Extranjero,,Dato,Total,,,
EOAL,9664,EOT23010,Comunitat Valenciana,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22995,"Navarra, Comunidad Foral de",Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22986,Ceuta,Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT23028,"Balears, Illes",Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9664,EOT22989,"Rioja, La",Pernoctaciones,,,Residentes en España,,Dato,Total,,,
EOAL,9666,EOT24035,"Murcia, Región de",Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24033,País Vasco,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24046,"Asturias, Principado de",Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24045,"Balears, Illes",Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24042,Castilla y León,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24039,Comunitat Valenciana,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24037,Galicia,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24032,"Rioja, La",Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24031,Ceuta,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24049,,Estancia media,,,,,Dato,Total,Total Nacional,,
EOAL,9666,EOT24043,Cantabria,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24041,Castilla - La Mancha,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24040,Cataluña,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24036,"Madrid, Comunidad de",Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24030,Melilla,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24034,"Navarra, Comunidad Foral de",Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24048,Andalucía,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24047,Aragón,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24044,Canarias,Estancia media,,,,,Dato,Total,,,
EOAL,9666,EOT24038,Extremadura,Estancia media,,,,,Dato,Total,,,
EOATR,1995,EOT1143,,Viajero,,,Residentes en España,Total categorías,Dato,,Total Nacional,,
EOATR,1995,EOT1145,,Pernoctaciones,,,Total ,Total categorías,Dato,,Total Nacional,,
EOATR,1995,EOT1154,Aragón,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1158,Aragón,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1172,Canarias,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1177,Canarias,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1183,Cantabria,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1187,Castilla y León,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1188,Castilla y León,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1191,Castilla - La Mancha,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1198,Cataluña,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1200,Cataluña,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1204,Comunitat Valenciana,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1212,Extremadura,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1236,"Navarra, Comunidad Foral de",Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1240,País Vasco,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1170,"Balears, Illes",Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1182,Cantabria,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1208,Extremadura,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1235,"Navarra, Comunidad Foral de",Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1245,"Rioja, La",Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT21313,Ceuta,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1205,Comunitat Valenciana,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1227,"Murcia, Región de",Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1241,País Vasco,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1244,"Rioja, La",Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT21312,Ceuta,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT21311,Ceuta,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1181,Cantabria,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1216,Galicia,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT21309,Melilla,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1163,"Asturias, Principado de",Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1164,"Asturias, Principado de",Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1169,"Balears, Illes",Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1174,Canarias,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1184,Castilla y León,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1194,Castilla - La Mancha,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1214,Galicia,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1166,"Balears, Illes",Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1168,"Balears, Illes",Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1189,Castilla y León,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1192,Castilla - La Mancha,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1202,Comunitat Valenciana,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1213,Extremadura,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1222,"Madrid, Comunidad de",Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1233,"Navarra, Comunidad Foral de",Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1239,País Vasco,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT21308,Melilla,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1196,Cataluña,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1228,"Murcia, Región de",Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1247,"Rioja, La",Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT21306,Melilla,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT21314,Ceuta,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1195,Castilla - La Mancha,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1220,"Madrid, Comunidad de",Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1230,"Murcia, Región de",Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT21315,Ceuta,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1185,Castilla y León,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1144,,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,Total Nacional,,
EOATR,1995,EOT1146,,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,Total Nacional,,
EOATR,1995,EOT1147,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,Total Nacional,,
EOATR,1995,EOT1149,Andalucía,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1150,Andalucía,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1151,Andalucía,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1152,Andalucía,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1153,Andalucía,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1155,Aragón,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1157,Aragón,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1159,Aragón,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1161,"Asturias, Principado de",Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1162,"Asturias, Principado de",Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1171,"Balears, Illes",Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1175,Canarias,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1209,Extremadura,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1217,Galicia,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT21310,Ceuta,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1156,Aragón,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1176,Canarias,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1186,Castilla y León,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1211,Extremadura,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1231,"Murcia, Región de",Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1243,País Vasco,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1249,"Rioja, La",Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT21307,Melilla,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1232,"Navarra, Comunidad Foral de",Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1246,"Rioja, La",Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1226,"Murcia, Región de",Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1167,"Balears, Illes",Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1179,Cantabria,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1242,País Vasco,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1248,"Rioja, La",Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT21304,Melilla,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1142,,Viajero,,,Total ,Total categorías,Dato,,Total Nacional,,
EOATR,1995,EOT1148,Andalucía,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1160,"Asturias, Principado de",Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1178,Cantabria,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1197,Cataluña,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1199,Cataluña,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1201,Cataluña,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1207,Comunitat Valenciana,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1210,Extremadura,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1221,"Madrid, Comunidad de",Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1223,"Madrid, Comunidad de",Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1229,"Murcia, Región de",Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1165,"Asturias, Principado de",Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1173,Canarias,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1190,Castilla - La Mancha,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1193,Castilla - La Mancha,Pernoctaciones,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1203,Comunitat Valenciana,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1206,Comunitat Valenciana,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1218,Galicia,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1219,Galicia,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1224,"Madrid, Comunidad de",Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1225,"Madrid, Comunidad de",Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1237,"Navarra, Comunidad Foral de",Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1238,País Vasco,Viajero,,,Total ,Total categorías,Dato,,,,
EOATR,1995,EOT1234,"Navarra, Comunidad Foral de",Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT21305,Melilla,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1995,EOT1180,Cantabria,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOATR,1995,EOT1215,Galicia,Viajero,,,Residentes en España,Total categorías,Dato,,,,
EOATR,1999,EOT11462,,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,Canarias: Isla De Gran Canaria
EOATR,1999,EOT11464,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Canarias: Isla De Gran Canaria
EOATR,1999,EOT11467,,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,Canarias: Isla De Tenerife
EOATR,1999,EOT11470,,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,Canarias: Isla De La Palma
EOATR,1999,EOT11480,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Canarias: Isla De Hierro
EOATR,1999,EOT38541,,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,Cataluña: Cataluña Central
EOATR,1999,EOT38538,,Viajero,,,Residentes en España,Total categorías,Dato,,,,Cataluña: Costa  Barcelona 2016
EOATR,1999,EOT11485,,Viajero,,,Residentes en España,Total categorías,Dato,,,,Cataluña: Costa Brava
EOATR,1999,EOT11495,,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,Galicia: Rías Baixas (Pontevedra  y  A Coruña)
EOATR,1999,EOT11512,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Pirineo Aragonés
EOATR,1999,EOT11518,,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,Pirineo Navarro
EOATR,1999,EOT14120,,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,P. Nacional Taburiente 
EOATR,1999,EOT14135,,Viajero,,,Residentes en el Extranjero,Total categorías,Dato,,,,P. Natural Los Alcornocales 
EOATR,1999,EOT11457,,Viajero,,,Residentes en España,Total categorías,Dato,,,,Baleares (Illes): Isla De Mallorca
EOATR,1999,EOT11465,,Viajero,,,Residentes en España,Total categorías,Dato,,,,Canarias: Isla De Tenerife
EOATR,1999,EOT38539,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Cataluña: Cataluña Central
EOATR,1999,EOT21261,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Cataluña: Costa  Barcelona
EOATR,1999,EOT24735,,Pernoctaciones,,,Residentes en España,Total categorías,Dato,,,,Cataluña: Costa  Barcelona 2015
EOATR,1999,EOT11488,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Cataluña: Costa Brava
EOATR,1999,EOT24841,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Extremadura: Norte de Extremadura
EOATR,1999,EOT11496,,Pernoctaciones,,,Residentes en el Extranjero,Total categorías,Dato,,,,Galicia: Rías Baixas (Pontevedra  y  A Coruña)
